provider_number,fy_start,fy_end,date_processed,date_created,data_source,beds,tot_charges,net_pat_rev,tot_discounts,tot_operating_exp,ip_charges,icu_charges,ancillary_charges,tot_discharges,mcare_discharges,mcaid_discharges,tot_mcare_payment,secondary_mcare_payment,street,city,state,zip,county,name,uncomp_care,cost_to_charge,new_cap_ass,cash,fixed_assets,depr_land,depr_bldg,depr_lease,depr_fixed_equip,depr_auto,depr_major_equip,depr_minor_equip,current_assets,current_liabilities,pps_ip_charges,pps_op_charges,pps_mcare_cost,pps_pgm_cost,hvbp_payment,hrrp_payment,tot_uncomp_care_charges,tot_uncomp_care_partial_pmts,bad_debt,depr_HIT,year,source
193067,2009-08-01,2010-07-31,2013-06-04,2013-06-03,v1996,27.0,13725839.0,7074170.0,6651669.0,6324471.0,2940371.0,,7185706.0,217.0,171.0,14.0,,,1305 CROWLEY RAYNE HWY,CROWLEY,LA,70526,ACADIA,ACADIA REHABILITATION HOSPITAL,,,20973.0,571621.0,11434.0,,,,,,310948.0,,1302399.0,308605.0,10129066.0,,1696497.0,1511378.0,,,,,,,2010,unique reports
193070,2009-07-01,2010-06-30,2012-04-17,2012-04-05,v1996,15.0,9801489.0,3678409.0,6123080.0,3362685.0,2264254.0,,2029476.0,65.0,50.0,5.0,,,4660 CONVENTION STREET,BATON ROUGE,LA,70802-,E BATON ROUGE,MMO REHAB AND WELLNESS CENTER,,0.292326,,20985.0,50160.0,,,122.0,,,240.0,,456435.0,373658.0,4293730.0,5507759.0,1464705.0,1319904.0,,,,,,,2010,unique reports
193074,2009-07-01,2010-06-30,2010-11-15,2010-11-11,v1996,15.0,4618840.0,4200161.0,418679.0,3649531.0,3844659.0,,774181.0,252.0,211.0,17.0,,,3201 WALL BOULEVARD,GRETNA,LA,70056,JEFFERSON,UNITED MEDICAL HEALTHWEST,,0.714402,,127588.0,-77416.0,,,,,,295670.0,,633395.0,1602107.0,4618840.0,,2620882.0,2311986.0,,,,,,,2010,unique reports
193092,2009-09-01,2010-08-31,2012-04-26,2012-04-26,v1996,14.0,2160286.0,2160286.0,,2228352.0,2160286.0,,,107.0,83.0,22.0,,,8225 SUMMA DR. BLDG. B,BATON ROUGE,LA,70068-,EAST BATON ROUGE,BETHESDA REHABILITATIIB  HOSPITAL,,0.605541,7826.0,186994.0,,,,,,,,,211058.0,524040.0,3564991.0,,1689000.0,1470416.0,,,,,,,2010,unique reports
194007,2009-07-01,2010-06-30,2012-01-24,2012-01-24,v1996,384.0,,,,59462476.0,,,,945.0,36.0,94.0,,,23515 HWY 190,MANDEVILLE,LA,70448,MANDEVILLE,SOUTHEAST LA STATE HOSPITAL,,1.063141,585051.0,,,,,,,,,,,,42787292.0,50581.0,424755.0,417394.0,,,,,,,2010,unique reports
194008,2009-07-01,2010-06-30,2012-03-16,2012-03-16,v1996,116.0,42871706.0,42871706.0,,125427587.0,42871706.0,,,1241.0,36.0,20.0,,, 4502 HIGHWAY 951,JACKSON,LA,70748,EAST FELICIANA,EAST LA STATE HOSPITAL,,1.175292,34803.0,,,,,,,,,,,,20387663.0,135250.0,492063.0,488619.0,,,,,,,2010,unique reports
194012,2009-07-01,2010-06-30,2011-05-20,2011-05-19,v1996,,,,,,,,,,,,,,210 STATE STREET,NEW ORLEANS,LA,70118,ORLEANS,MR. SHELBY PRICE,,,,,,,,,,,,,,,,,,,,,,,,,2010,unique reports
194025,2009-07-01,2010-06-30,2011-12-09,2011-12-09,v1996,196.0,,,,57542709.0,,,,105.0,2.0,49.0,,,PO BOX 5031,PINEVILLE,LA,71360,RAPIDES,CENTRAL LA. STATE HOSPITAL,,1.063229,,,,,,,,,,,,,25980562.0,6708.0,39767.0,38982.0,,,,,,,2010,unique reports
194042,2009-04-01,2010-03-31,2010-09-09,2010-09-09,v1996,,,,,,,,,,,,,,1525 RIVER OAKS RD WEST,HARAHAN,LA,70123,JEFFERSON,RIVER OAKS CHILD/ADOL HOSPITAL,,,,,,,,,,,,,,,,,,,,,,,,,2010,unique reports
194056,2009-05-01,2010-04-30,2011-10-21,2011-10-11,v1996,38.0,10404666.0,6845056.0,3559610.0,6386024.0,7569487.0,,1011316.0,792.0,330.0,,,,1421 GENERAL TAYLOR,NEW ORLEANS,LA,70115,ORLEANS,COMMUNITY CARE HOSPITAL,,0.568684,75155.0,,361523.0,,,,,,764637.0,,2403534.0,1486724.0,8580833.0,1992364.0,2623405.0,2512288.0,,,,,,,2010,unique reports
194060,2009-07-01,2010-06-30,2011-04-22,2011-04-21,v1996,24.0,14148786.0,4517254.0,9631532.0,4693797.0,10912843.0,,,503.0,429.0,,,,309 JACKSON STREET,MONROE,LA,71201-1901,OUACHITA,ST. PATRICK S PSYCHIATRIC HOSPT.,,,,,27465.0,,,,,,,,704412.0,903933.0,329516584.0,248405215.0,3931214.0,3603656.0,,,,,,,2010,unique reports
194070,2009-09-01,2010-08-31,2011-12-05,2011-12-05,v1996,20.0,15172008.0,4637643.0,10534365.0,4932096.0,5269279.0,,3956982.0,234.0,197.0,6.0,,,PO BOX 6,BASTROP,LA,71221-0006,OUACHITA,GOLDEN AGE SENIOR CARE HOSPITAL,,,10792.0,53928.0,46750.0,,,,,,,,1881778.0,3785614.0,8935521.0,6270244.0,3180206.0,2864825.0,,,,,,,2010,unique reports
194075,2009-07-01,2010-06-30,2011-11-08,2011-11-08,v1996,20.0,11909545.0,5028617.0,6880928.0,4454878.0,7879300.0,,2088645.0,313.0,286.0,12.0,,,1530 HWY 90 W,JENNINGS,LA,70546-,JEFF DAVIS,WEST END HOSPITAL,,0.320356,44109.0,264420.0,61981.0,,,941.0,,9402.0,19596.0,,1092138.0,194393.0,9967946.0,1941600.0,2878138.0,2666335.0,,,,,,,2010,unique reports
194076,2009-07-01,2010-06-30,2011-12-06,2011-12-06,v1996,19.0,8121676.0,3160097.0,4961579.0,2861948.0,5378620.0,,2390106.0,274.0,227.0,14.0,,,1400 WEST COURT STREET,WINNFIELD,LA,71483,WINN,WOODLANDS BEHAVIORAL CENTER  LLC,,0.325436,71090.0,67407.0,102037.0,,,175.0,,,57512.0,,948639.0,147188.0,7768726.0,352950.0,2171267.0,2002321.0,,,,,,,2010,unique reports
194079,2009-07-01,2010-06-30,2011-12-19,2011-12-16,v1996,20.0,10059211.0,4199795.0,5859416.0,4427876.0,6438900.0,,1207361.0,292.0,248.0,8.0,,,2800 MELROSE AVENUE,BOSSIER CITY,LA,71111-,BOSSIER,RED RIVER BEHAVIORAL CENTER  LLC,,0.390647,47620.0,51427.0,80670.0,,,,,,253744.0,,2029075.0,164055.0,7715846.0,2349015.0,3141308.0,2700364.0,,,,,,,2010,unique reports
194080,2009-07-01,2010-06-30,2011-10-31,2011-10-31,v1996,30.0,6983247.0,3944345.0,3038902.0,3875273.0,3666000.0,,423122.0,209.0,197.0,,,,1640 SOUTH COLUMBIA STREET,BOGALUSA,LA,70427,WASHINGTON PARISH,MAGNOLIA BEHAVIORAL HEALTHCARE  LLC,,0.576408,,236282.0,68549.0,,,,,,71085.0,,813373.0,907895.0,4088992.0,2892125.0,2707230.0,2570616.0,,,,,,,2010,unique reports
200018,2009-09-27,2010-09-25,2012-02-07,2012-02-06,v1996,83.0,206070315.0,94675344.0,111394971.0,96939624.0,11013104.0,4797654.0,40378325.0,2004.0,1191.0,452.0,12116303.0,,140 ACADEMY STREET,PRESQUE ISLE,ME,04769,AROOSTOOK,THE AROOSTOOK MEDICAL CENTER,5407383.0,0.43672,,2177263.0,28280378.0,1352688.0,22414887.0,456086.0,3884115.0,,18736748.0,,19250894.0,18703098.0,62782713.0,109119994.0,11526787.0,10986086.0,,,,,,,2010,unique reports
200020,2009-07-01,2010-06-30,2012-02-07,2012-02-01,v1996,66.0,282139284.0,144479219.0,137660065.0,143331285.0,14009837.0,3860474.0,64461863.0,3974.0,2033.0,217.0,15053846.0,2682.0,15 HOSPITAL DR,YORK,ME,03909,YORK,YORK HOSPITAL,,0.366651,8138372.0,3459189.0,43934695.0,5002340.0,16356682.0,,33043299.0,,,,26579729.0,15536468.0,83805811.0,165672708.0,20446504.0,19466608.0,,,,,,,2010,unique reports
200024,2009-07-01,2010-06-30,2012-02-07,2012-01-31,v1996,224.0,597614791.0,305229938.0,292384853.0,321349180.0,36906827.0,29534633.0,165266813.0,10251.0,4030.0,2096.0,45269651.0,21327.0,300 MAIN STREET,LEWISTON,ME,04240-4500,ANDROSCOGGIN,CENTRAL MAINE MEDICAL CENTER,,0.442762,19025564.0,-34876757.0,112043010.0,4461381.0,53244404.0,2706384.0,324756.0,213185.0,90058426.0,,50834261.0,-13488943.0,236108733.0,263396865.0,46810939.0,41428060.0,,,,,,,2010,unique reports
200033,2009-09-27,2010-09-25,2012-02-07,2012-02-01,v1996,315.0,1047487520.0,559916067.0,487571453.0,552570885.0,81242575.0,58383685.0,361374101.0,18635.0,7993.0,4672.0,100170979.0,47660.0,489 STATE STREET,BANGOR,ME,04401-0489,PENOBSCOT,EASTERN MAINE MEDICAL CENTER,21343853.0,0.465996,58405435.0,17216591.0,174314423.0,7561024.0,50920886.0,1550394.0,45517626.0,,138788394.0,,79731028.0,119238750.0,508675682.0,404881022.0,107952117.0,101185135.0,,,,,,,2010,unique reports
200037,2009-07-01,2010-06-30,2012-05-22,2012-05-22,v1996,48.0,169309438.0,83136601.0,86172837.0,82816145.0,15081295.0,1892821.0,41550416.0,3098.0,1290.0,790.0,11507056.0,,111 FRANKLIN HEALTH COMMONS,FARMINGTON,ME,04938-6144,FRANKLIN,FRANKLIN MEMORIAL HOSPITAL,4659236.0,0.455156,,9520540.0,35929604.0,1974079.0,16668353.0,,,,21104363.0,,32973378.0,9158841.0,55149984.0,86263374.0,12099737.0,11335877.0,,,,,,,2010,unique reports
200039,2009-07-01,2010-06-30,2012-02-07,2012-02-07,v1996,216.0,586702373.0,318505936.0,268196437.0,320337828.0,52293007.0,10497864.0,147107723.0,12046.0,5409.0,2725.0,42416029.0,8649.0,6 EAST CHESTNUT STREET,AUGUSTA,ME,04330,KENNEBEC,MAINEGENERAL MEDICAL CENTER,,0.398795,15103414.0,17247271.0,127691414.0,3785700.0,74026124.0,241353.0,,,92090634.0,,71282573.0,27626056.0,208786715.0,394352545.0,47657377.0,44768012.0,,,,,,,2010,unique reports
200040,2009-06-01,2010-05-31,2012-02-07,2012-02-06,v1996,49.0,160349363.0,78628247.0,81721116.0,80827767.0,5705859.0,3169882.0,20147801.0,2587.0,1276.0,465.0,8117524.0,,25 JUNE STREET,SANFORD,ME,04073,YORK,H.D. GOODALL HOSPITAL,,0.424303,,3543859.0,34628970.0,1406331.0,19930273.0,,15895749.0,,,,16897863.0,14824845.0,39370031.0,90763901.0,7170108.0,6850000.0,,,,,,,2010,unique reports
200041,2009-09-27,2010-09-25,2012-04-17,2012-04-04,v1996,46.0,107316862.0,62626482.0,44690380.0,62645733.0,5027827.0,1210787.0,15001119.0,1212.0,670.0,188.0,7421475.0,5834.0,200 KENNEDY MEMORIAL DRIVE,WATERVILLE,ME,04901,KENNEBEC,INLAND HOSPITAL,,0.555252,4012977.0,234949.0,15654969.0,364826.0,7037314.0,971980.0,1155263.0,,8577273.0,,7739174.0,11151613.0,20683341.0,64389750.0,6844788.0,6575520.0,,,,,,,2010,unique reports
200050,2009-07-01,2010-06-30,2012-02-07,2012-02-07,v1996,48.0,164161086.0,81655467.0,82505619.0,84869401.0,13085338.0,3994583.0,29157519.0,3029.0,1407.0,761.0,10776257.0,2000.0,50 UNION STREET,ELLSWORTH,ME,04650,HANCOCK,MAINE COAST MEMORIAL HOSPITAL,,0.443932,14278603.0,14113355.0,35134739.0,,11875734.0,,,,11543951.0,,23856308.0,15062764.0,46728865.0,90672566.0,12118027.0,12026976.0,,,,,,,2010,unique reports
200063,2009-04-01,2010-03-31,2012-02-07,2012-02-07,v1996,80.0,199105634.0,111158981.0,87946653.0,121547839.0,27833887.0,4103006.0,38494463.0,4204.0,2080.0,825.0,17136412.0,5155.0,6 GLEN COVE DRIVE,ROCKPORT,ME,04856-4240,KNOX,PENOBSCOT BAY MEDICAL CENTER,,0.509864,4961833.0,7272896.0,43186869.0,,,,,,69934943.0,,31588895.0,15908496.0,75290403.0,95011154.0,18990459.0,17405606.0,,,,,,,2010,unique reports
201300,2009-04-01,2010-03-31,2010-09-09,2010-08-31,v1996,25.0,45557062.0,33652144.0,11904918.0,32043961.0,3297656.0,,6405603.0,678.0,436.0,64.0,,,PO BOX 283,BLUE HILL,ME,04614-0823,HANCOCK,BLUE HILL MEMORIAL HOSPITAL,,,535738.0,1849292.0,8628890.0,214040.0,7209932.0,233058.0,2638439.0,,5940306.0,,4972542.0,5200691.0,9754567.0,28970775.0,2966694.0,,,,,,,,2010,unique reports
201301,2009-09-27,2010-09-25,2011-03-28,2011-03-03,v1996,25.0,18516635.0,12813882.0,5702753.0,13408114.0,1592217.0,,1683054.0,257.0,148.0,23.0,,,PRITHAM AVENUE,GREENVILLE,ME,04441,PISCATAQUIS,CHARLES A DEAN MEMORIAL HOSPITAL,,,930041.0,837776.0,3102166.0,112035.0,2077986.0,,82199.0,,2797754.0,,2250317.0,3548186.0,5147946.0,11033715.0,811498.0,,,,,,,,2010,unique reports
201304,2009-05-01,2010-04-30,2010-10-14,2010-10-06,v1996,25.0,61504906.0,46369370.0,15135536.0,48309357.0,4209981.0,830788.0,7979638.0,1036.0,574.0,93.0,,,10 WAYMAN LANE,BAR HARBOR,ME,04609-0008,HANCOCK,MOUNT DESERT ISLAND HOSPITAL,,,1713576.0,107268.0,26160352.0,,12961406.0,,10640769.0,,,,9112525.0,13159456.0,13191506.0,36400728.0,5615058.0,,,,,,,,2010,unique reports
201306,2009-07-01,2010-06-30,2010-12-20,2010-12-10,v1996,25.0,53398249.0,33736380.0,19661869.0,35270870.0,3097083.0,506059.0,7095087.0,1044.0,455.0,186.0,,,420 FRANKLIN STREET,RUMFORD,ME,04276,OXFORD,RUMFORD HOSPITAL,,,827572.0,-2312143.0,13602541.0,185829.0,5388014.0,,1310870.0,29372.0,8417198.0,,1910977.0,-307713.0,10813507.0,38533699.0,3006749.0,,,,,,,,2010,unique reports
201307,2009-07-01,2010-06-30,2010-12-20,2010-12-10,v1996,25.0,42802956.0,26799667.0,16003289.0,26285470.0,2089114.0,,8369742.0,841.0,543.0,65.0,,,200 SOMERSET STREET,MILLINOCKET,ME,04462,PENOBSCOT,MILLINOCKET REGIONAL HOSPITAL,,,611689.0,5561630.0,4824054.0,408005.0,4286654.0,,4127454.0,48312.0,4432059.0,,9502212.0,5197426.0,10665637.0,26161314.0,3528467.0,,,,,,,,2010,unique reports
201310,2009-07-01,2010-06-30,2010-11-30,2010-11-29,v1996,25.0,66474371.0,41694303.0,24780068.0,39356058.0,4116719.0,601295.0,6463322.0,1300.0,547.0,245.0,,,BRIDGTON HOSPITAL,BRIDGTON,ME,04009,CUMBERLAND,BRIDGTON HOSPITAL,,,624616.0,6811601.0,16407842.0,429726.0,6988448.0,4210.0,254882.0,18080.0,8257331.0,,12686789.0,-137542.0,11206375.0,43714517.0,3701252.0,,,,,,,,2010,unique reports
201314,2009-07-01,2010-06-30,2010-12-20,2010-12-13,v1996,25.0,92954342.0,63220572.0,29733770.0,63735077.0,6290972.0,3110433.0,12544493.0,1639.0,968.0,252.0,,,FAIRVIEW AVENUE,SKOWHEGAN,ME,04976,SOMERSET,REDINGTON-FAIRVIEW GENERAL HOSPITAL,,,19397728.0,7925484.0,29863055.0,424150.0,12126376.0,,1197745.0,,15657381.0,,46819059.0,8767732.0,22677900.0,56693650.0,12301328.0,,,,,,,,2010,unique reports
204004,2009-07-01,2010-06-30,2010-12-20,2010-12-13,v1996,64.0,,,,,,,,287.0,94.0,12.0,,,STATE STREET,BANGOR,ME,04402-0926,PENOBSCOT,DOROTHEA DIX PYSYCHIATRIC CENTER,,,,,,,,,,,,,,,18831613.0,147173.0,2228042.0,2209523.0,,,,,,,2010,unique reports
204006,2009-09-27,2010-09-25,2011-03-17,2011-02-24,v1996,74.0,84560940.0,48944849.0,35616091.0,49301736.0,36048263.0,,13023343.0,2271.0,491.0,514.0,,,268 STILLWATER AVE.,BANGOR,ME,04401,PENOBSCOT,ACADIA HOSPITAL,24636638.0,0.550488,2113644.0,4113048.0,10661277.0,1865194.0,7237187.0,,6285286.0,,3659899.0,,12514651.0,6532207.0,43635226.0,29347817.0,4862883.0,4624414.0,,,,,,,2010,unique reports
204007,2009-07-01,2010-06-30,2010-12-28,2010-12-13,v1996,92.0,,,,,,,,219.0,45.0,1.0,,,250 ARSENAL STREET,AUGUSTA,ME,04332,KENNEBEC,RIVERVIEW PSYCHIATRIC HOSPITAL,,,,,,,,,,,,,,,28880648.0,638375.0,1853223.0,1806702.0,,,,,,,2010,unique reports
210001,2009-07-01,2010-06-30,2012-02-07,2012-02-02,v1996,288.0,297358618.0,237455749.0,59902869.0,243905662.0,54955181.0,18899608.0,89337596.0,18107.0,7427.0,427.0,62712317.0,,251 E. ANTIETAM STREET,HAGERSTOWN,MD,21740,WASHINGTON,WASHINGTON COUNTY HOSPITAL,,0.768071,113576391.0,12892774.0,242146761.0,1511828.0,38393324.0,734128.0,22377070.0,,80498059.0,,83059404.0,57303123.0,163191310.0,114844205.0,72947828.0,67603994.0,,,,,,,2010,unique reports
210002,2009-07-01,2010-06-30,2012-02-07,2012-02-02,v1996,771.0,2523976583.0,1217833521.0,1306143062.0,1225619859.0,1481671472.0,180403056.0,524588292.0,38675.0,9133.0,3960.0,248878920.0,1091141.0,22 SOUTH GREENE STREET,BALTIMORE,MD,21201,BALTIMORE CITY,UNIV. OF MARYLAND MEDICAL SYSTEM,170424000.0,0.329683,73780942.0,175378000.0,668500000.0,,661040780.0,,,,,,462741000.0,457608000.0,2189641940.0,296621193.0,184725186.0,167810085.0,,,,,,,2010,unique reports
210003,2009-07-01,2010-06-30,2012-02-07,2012-02-06,v1996,274.0,291123454.0,237691619.0,53431835.0,261537850.0,62100612.0,31294510.0,98268641.0,15789.0,3515.0,7563.0,56039467.0,117862.0,7300 VAN DUSEN RD,LAUREL,MD,20707,PRINCE GEORGES,PRINCE GEORGES MEDICAL CENTER,,0.794515,3447013.0,1635.0,38152330.0,,34220987.0,15543834.0,7090450.0,,43454365.0,1142297.0,45575877.0,-2145818.0,196944069.0,70796716.0,50732084.0,48355851.0,,,,,,,2010,unique reports
210004,2009-07-01,2010-06-30,2012-02-07,2012-02-02,v1996,450.0,447740708.0,381734708.0,66006000.0,371919817.0,83324054.0,48683477.0,171876686.0,36596.0,6757.0,4455.0,85733634.0,235491.0,1500 FOREST GLEN ROAD,SILVER SPRING,MD,20910,MONTGOMERY,HOLY CROSS HOSPITAL,,0.700181,9185203.0,18747000.0,132701000.0,,,,,,,,211804000.0,51331000.0,303826949.0,128668046.0,63782961.0,59582897.0,,,,,,,2010,unique reports
210005,2009-07-01,2010-06-30,2012-02-07,2012-02-02,v1996,274.0,369029336.0,301687757.0,67341579.0,305471503.0,79308499.0,8081598.0,84519290.0,18318.0,7893.0,2810.0,64622694.0,646349.0,400 WEST 7TH STREET,FREDERICK,MD,21701,FREDERICK,FREDERICK MEMORIAL HOSPITAL,9154897.0,0.80756,20640002.0,34174958.0,175285455.0,830842.0,44437432.0,10043956.0,14802166.0,,97655950.0,,87993963.0,46008856.0,178862632.0,110802803.0,73990115.0,66257768.0,,,,,,,2010,unique reports
210007,2009-07-01,2010-06-30,2012-01-31,2012-01-26,v1996,365.0,380038177.0,327708888.0,52329289.0,340677296.0,72169089.0,27550427.0,143510850.0,20948.0,8419.0,1382.0,114036080.0,816141.0,7601 OSLER DRIVE,TOWSON,MD,21204,BALTIMORE,ST JOSEPH MEDICAL CENTER,,0.764977,17020341.0,12468786.0,167261486.0,3348959.0,66176422.0,,47259875.0,,118914523.0,,64824000.0,70661731.0,249065333.0,126157296.0,94737152.0,86649080.0,,,,,,,2010,unique reports
210008,2009-07-01,2010-06-30,2012-02-07,2012-02-06,v1996,264.0,396874230.0,364986001.0,31888229.0,354754518.0,66797437.0,19454447.0,123154212.0,21108.0,4533.0,1586.0,57976352.0,328324.0,301 ST PAUL PLACE,BALTIMORE,MD,21202,BALTIMORE CITY,MERCY MEDICAL CENTER INC.,,0.698101,189162000.0,58934000.0,453852000.0,6936000.0,91949000.0,,,,114282000.0,,95921000.0,63055000.0,222438768.0,174435462.0,44062750.0,40167054.0,,,,,,,2010,unique reports
210009,2009-07-01,2010-06-30,2012-02-07,2012-02-02,v1996,918.0,1727733094.0,1545764454.0,181968640.0,1525850066.0,436544374.0,118670512.0,574869872.0,48442.0,10813.0,14336.0,306069075.0,1634927.0,600 N. WOLFE ST,BALTIMORE,MD,21287,BALTIMORE CITY,THE JOHNS HOPKINS HOSPITAL,66125603.0,0.757655,12437518.0,252389000.0,1173841000.0,3520758.0,189810313.0,1710842.0,120334167.0,,186247729.0,,535812000.0,281458000.0,1134904950.0,574022030.0,232592531.0,217880846.0,,,,,,,2010,unique reports
210011,2009-07-01,2010-06-30,2012-02-07,2012-02-02,v1996,346.0,474664814.0,373623061.0,101041753.0,362895656.0,72138170.0,24095296.0,142105072.0,21679.0,8266.0,3717.0,100604860.0,123509.0,900 CATON AVENUE,BALTIMORE,MD,21229,BALTIMORE CITY,ST. AGNES HOSPITAL,,0.697986,7885012.0,13344000.0,171866000.0,,,,,,,,65422000.0,53125000.0,243955909.0,107488058.0,76802336.0,72242334.0,,,,,,,2010,unique reports
210012,2009-07-01,2010-06-30,2012-02-07,2012-02-02,v1996,434.0,772605226.0,598079226.0,174526000.0,623936549.0,121371093.0,39100516.0,242938603.0,28094.0,9520.0,3679.0,157950796.0,865193.0,2401 W. BELEVDERE AVE,BALTIMORE,MD,21215,BALTIMORE,SINAI HOSPITAL OF BALTIMORE  INC.,38620237.0,0.73565,69879307.0,53864000.0,241140000.0,936613.0,162308851.0,,26215314.0,,76120747.0,,188387000.0,107595000.0,408883774.0,210788807.0,131860567.0,118812119.0,,,,,,,2010,unique reports
210013,2009-07-01,2010-06-30,2012-02-07,2012-02-06,v1996,126.0,151422991.0,121545635.0,29877356.0,133999426.0,41590065.0,5915871.0,33693480.0,7530.0,2013.0,847.0,25376243.0,14098.0,2000 W BALTIMORE STREET,BALTIMORE,MD,21223,BALTIMORE CITY,BON SECOURS HOSPITAL,25269890.0,0.66714,5841633.0,-72503547.0,31610958.0,1988392.0,15498662.0,11207490.0,3086888.0,,17369349.0,4794677.0,-24970126.0,21510871.0,90950791.0,48035059.0,21371461.0,19915868.0,,,,,,,2010,unique reports
210015,2009-07-01,2010-06-30,2012-02-07,2012-02-06,v1996,393.0,523815768.0,419574073.0,104241695.0,400277633.0,106711872.0,30994017.0,142613517.0,30210.0,10726.0,7201.0,101644523.0,912377.0,9100 FRANKLIN SQUARE DRIVE,BALTIMORE,MD,21237-,BALTIMORE,FRANKLIN SQUARE HOSPITAL,,0.722588,71231694.0,780602.0,221848132.0,4809509.0,65380664.0,3392952.0,39945961.0,244220.0,85557313.0,,55003337.0,60373710.0,286052785.0,130420112.0,96867051.0,92266212.0,,,,,,,2010,unique reports
210017,2009-07-01,2010-06-30,2012-02-07,2012-02-02,v1996,33.0,49912877.0,39750283.0,10162594.0,36709012.0,7081126.0,1427125.0,13859605.0,2866.0,1198.0,146.0,8470616.0,35486.0,251 NORTH FOURTH STREET,OAKLAND,MD,21550,WASHINGTON,GARRETT COUNTY MEMORIAL HOSPITAL,3469700.0,0.651462,4886917.0,4042810.0,21640185.0,412626.0,13093952.0,,1635758.0,,10166419.0,,23058657.0,4736876.0,23128743.0,21968818.0,7532781.0,6819825.0,,,,,,,2010,unique reports
210018,2009-07-01,2010-06-30,2012-02-07,2012-02-02,v1996,170.0,156373109.0,132558297.0,23814812.0,130363386.0,43857997.0,6429277.0,47552010.0,10520.0,4713.0,170.0,37934788.0,268908.0,18101 PRINCE PHILIP DRIVE,OLNEY,MD,20832-1512,MONTGOMERY,MONTGOMERY GENERAL HOSPITAL,,0.749904,19184959.0,68171256.0,77961090.0,,6896549.0,38839618.0,,,26850143.0,,86766684.0,14796657.0,102767815.0,47005806.0,41532915.0,37945673.0,,,,,,,2010,unique reports
210019,2009-07-01,2010-06-30,2012-02-07,2012-02-02,v1996,358.0,426581985.0,350431772.0,76150213.0,345461828.0,89759350.0,20834055.0,157251824.0,18183.0,10617.0,710.0,87908765.0,670127.0,100 EAST CARROLL STREET,SALISBURY,MD,21801,WICOMICO,PENINSULA REGIONAL MEDICAL CENTER,33433835.0,0.727972,28938340.0,25294357.0,206569304.0,4470097.0,45978931.0,,28743393.0,,133885473.0,,78604935.0,37547102.0,278628335.0,127191291.0,104274312.0,97095092.0,,,,,,,2010,unique reports
210022,2009-07-01,2010-06-30,2012-02-07,2012-02-02,v1996,239.0,258613868.0,225126581.0,33487287.0,232508083.0,40931383.0,25584269.0,102552142.0,13696.0,7073.0,305.0,84076143.0,647720.0,8600 OLD GEORGETOWN ROAD,BETHESDA,MD,20814-1422,MONTGOMERY,SUBURBAN HOSPITAL  INC.,12253215.0,0.805098,13094242.0,16913668.0,119917722.0,,173477904.0,,,,,,63317859.0,45414942.0,166049191.0,88425377.0,73336713.0,67947587.0,,,,,,,2010,unique reports
210023,2009-07-01,2010-06-30,2012-02-07,2012-02-02,v1996,316.0,448400981.0,372855414.0,75545567.0,376112004.0,103567240.0,14388806.0,146819390.0,23397.0,8775.0,708.0,101929177.0,26848.0,2001 MEDICAL PARKWAY,ANNAPOLIS,MD,21401,ANNE ARUNDEL,ANNE ARUNDEL MEDICAL CENTER INC.,,0.735062,33435491.0,34577000.0,338667000.0,,169162000.0,,,,,,126636000.0,78036000.0,265035833.0,157212985.0,82844738.0,76558626.0,,,,,,,2010,unique reports
210024,2009-07-01,2010-06-30,2012-02-07,2012-02-02,v1996,295.0,514879405.0,389135620.0,125743785.0,393575330.0,86309701.0,20826815.0,177883601.0,19525.0,8273.0,3423.0,109274194.0,823011.0,201 EAST UNIVERSITY PARKWAY,BALTIMORE,MD,21218-,BALTIMORE CITY,UNION MEMORIAL HOSPITAL,,0.736815,9828782.0,4062.0,107526508.0,632710.0,72056972.0,,45147474.0,161588.0,122182514.0,912201.0,54650380.0,59342673.0,293435102.0,115384043.0,100793888.0,94678052.0,,,,,,,2010,unique reports
210027,2009-07-01,2010-06-30,2012-02-07,2012-02-02,v1996,295.0,262582065.0,221352029.0,41230036.0,233867811.0,58608034.0,6123280.0,76356501.0,13985.0,7160.0,508.0,81956895.0,353251.0,12500 WILLOWBROOK ROAD,CUMBERLAND,MD,21502-,ALLEGANY,WESTERN MARYLAND HEALTH SYSTEM,21114404.0,0.8233,367044996.0,38447551.0,394439980.0,2821087.0,31304478.0,,44071276.0,,102814640.0,,124646051.0,44196939.0,143650471.0,105727307.0,72058972.0,60478202.0,,,,,,,2010,unique reports
210028,2009-07-01,2010-06-30,2012-02-07,2012-02-06,v1996,108.0,133939461.0,115163664.0,18775797.0,113149075.0,25155571.0,3181470.0,33230590.0,10264.0,3607.0,2556.0,21937372.0,62007.0,25500 POINT LOOKOUT RD,LEONARDTOWN,MD,20650-,ST.MARY S,ST. MARY S HOSPITAL,,0.747057,4646365.0,24231925.0,75607191.0,,,,,,47872711.0,,50074887.0,19386544.0,65205091.0,62063970.0,24463234.0,21813554.0,,,,,,,2010,unique reports
