provider_number,fy_start,fy_end,date_processed,date_created,data_source,beds,tot_charges,net_pat_rev,tot_discounts,tot_operating_exp,ip_charges,icu_charges,ancillary_charges,tot_discharges,mcare_discharges,mcaid_discharges,tot_mcare_payment,secondary_mcare_payment,street,city,state,zip,county,name,uncomp_care,cost_to_charge,new_cap_ass,cash,fixed_assets,depr_land,depr_bldg,depr_lease,depr_fixed_equip,depr_auto,depr_major_equip,depr_minor_equip,current_assets,current_liabilities,pps_ip_charges,pps_op_charges,pps_mcare_cost,pps_pgm_cost,hvbp_payment,hrrp_payment,tot_uncomp_care_charges,tot_uncomp_care_partial_pmts,bad_debt,depr_HIT,year,source
500129,2009-01-01,2009-12-31,2012-02-07,2012-02-07,v1996,357.0,1804697780.0,640745262.0,1163952518.0,573866620.0,84428749.0,226287075.0,637735740.0,18825.0,5882.0,6377.0,79384081.0,23770.0,351 SOUTH MLK JR. WAY,TACOMA,WA,98415-0299,PIERCE,TACOMA GENERAL ALLENORE HOSPITAL,758243.0,0.260638,69834042.0,2090.0,241480006.0,,,,,,,319958759.0,524967731.0,6198901.0,989550164.0,1096538871.0,85012816.0,78175199.0,,,,,,,2009,unique reports
500143,2009-01-01,2009-06-30,2013-06-13,2013-06-06,v1996,50.0,8570333.0,6974456.0,1595877.0,2999539.0,5806521.0,,240244.0,507.0,81.0,238.0,458726.0,,4800 COLLEGE ST SE,LACEY,WA,98513,THURSTON,PROVIDENCE ST. PETER CHEMICAL DEPEND,,0.965366,,,8374530.0,261417.0,4361850.0,6934.0,2380187.0,,7140534.0,,,2873123.0,6046765.0,,1300373.0,1133854.0,,,,,,,2009,unique reports
500148,2009-01-01,2009-12-31,2012-02-07,2012-02-07,v1996,14.0,255399446.0,120938622.0,134460824.0,239273182.0,1176273.0,,56899340.0,700.0,276.0,34.0,2016578.0,5900.0,820 N CHELAN AVENUE,WENATCHEE,WA,98807-0489,CHELAN,WENATCHEE VALLEY HOSPITAL,,0.554032,4580741.0,16707907.0,60185172.0,1276801.0,24313888.0,,,,24913785.0,,57236961.0,36384409.0,52518860.0,176517923.0,3010220.0,2885027.0,,,,,,,2009,unique reports
500151,2009-03-30,2009-06-30,2013-06-13,2013-06-07,v1996,64.0,65873250.0,20832660.0,45040590.0,34696109.0,6595097.0,3775516.0,31057386.0,858.0,401.0,82.0,4037986.0,,11567 CANTERWOOD BLVD NW,GIG HARBOR,WA,98332,PIERCE,ST ANTHONY HOSPITAL,,0.463826,168425352.0,5681622.0,183018892.0,2824.0,1553735.0,109075.0,,,1619757.0,,19673194.0,15173197.0,40701236.0,24205618.0,9230898.0,8033548.0,,,,,,,2009,unique reports
501301,2009-01-01,2009-12-31,2011-04-25,2011-04-25,v1996,25.0,6148869.0,5328650.0,820219.0,6590386.0,115328.0,,450215.0,45.0,41.0,2.0,,,NORTH 66 SIXTH STREET,POMEROY,WA,99347,GARFIELD,GARFIELD MEMORIAL HOSPITAL,,,192869.0,60855.0,494192.0,234472.0,819645.0,,638929.0,,709816.0,,826103.0,677960.0,3395587.0,2588368.0,328895.0,,,,,,,,2009,unique reports
501302,2009-01-01,2009-12-31,2011-03-24,2011-03-24,v1996,25.0,9631324.0,8126687.0,1504637.0,8860960.0,236568.0,,760351.0,132.0,95.0,12.0,,,1012  S. THIRD STREET,DAYTON,WA,99328,COLUMBIA,DAYTON GENERAL HOSPITAL,,,402736.0,1559060.0,5067802.0,212296.0,2609727.0,,3103702.0,,1018726.0,,3159173.0,1648522.0,3987052.0,5239515.0,563696.0,,,,,,,,2009,unique reports
501303,2009-01-01,2009-12-31,2011-06-23,2011-06-22,v1996,10.0,16841326.0,11961639.0,4879687.0,13851170.0,1497876.0,,1962593.0,481.0,331.0,48.0,,,800 ALDER STREET,SOUTH BEND,WA,98586,WILLAPA,WILLAPA HARBOR HOSPITAL,,,307037.0,1332641.0,4528778.0,43686.0,3243767.0,,358349.0,,2712637.0,,4116763.0,1152703.0,3562137.0,11539122.0,3459355.0,,,,,,,,2009,unique reports
501304,2009-01-01,2009-12-31,2011-05-18,2011-05-18,v1996,6.0,18757410.0,8895472.0,9861938.0,7360193.0,165793.0,,429620.0,40.0,25.0,4.0,,,322 SOUTH BIRCH STREET,MCCLEARY,WA,98557,GRAYS HARBOR,MARK REED HOSPITAL,,,346775.0,3616990.0,928333.0,,,,,,1974498.0,,5689694.0,718677.0,507050.0,15982452.0,260161.0,,,,,,,,2009,unique reports
501305,2009-01-01,2009-12-31,2011-05-31,2011-05-31,v1996,25.0,24092557.0,19290098.0,4802459.0,19419018.0,2241300.0,,3204540.0,369.0,212.0,41.0,,,10 NICHOLS STREET,DAVENPORT,WA,99122,LINCOLN,LINCOLN,,,229837.0,989285.0,4016174.0,286271.0,3217640.0,10112.0,3475004.0,,4130905.0,,4024062.0,1776958.0,8690068.0,14123121.0,1727523.0,,,,,,,,2009,unique reports
501307,2009-01-01,2009-12-31,2011-05-24,2011-05-24,v1996,25.0,4088256.0,4088256.0,,4792665.0,83000.0,,249830.0,34.0,27.0,2.0,,,502 EAST AMENDE,ODESSA,WA,99159,LINCOLN,ODESSA MEMORIAL HOSPITAL,,,109374.0,895769.0,4932497.0,120065.0,996609.0,,898384.0,,1112504.0,,1920105.0,623774.0,2350875.0,1567154.0,237135.0,,,,,,,,2009,unique reports
501308,2009-01-01,2009-12-31,2011-06-23,2011-06-22,v1996,25.0,24894649.0,17885939.0,7008710.0,16445817.0,2156583.0,,3041365.0,407.0,172.0,139.0,,,411 FORTUYN ROAD,GRAND COULEE,WA,99133,GRANT,COULEE COMMUNITY HOSPITAL,,,206337.0,5648968.0,1103499.0,408048.0,1719771.0,,93459.0,,3227143.0,,9313228.0,2357416.0,5090545.0,16781753.0,1536865.0,,,,,,,,2009,unique reports
501309,2009-01-01,2009-12-31,2011-06-08,2011-06-07,v1996,25.0,36828454.0,20304853.0,16523601.0,19338893.0,2661691.0,,7938735.0,644.0,318.0,91.0,,,500 E. WEBSTER,CHEWELAH,WA,99109,STEVENS,PROVIDENCE ST JOSEPH S HOSPITAL,,,512410.0,552671.0,4736358.0,138805.0,2954237.0,7247.0,1788170.0,,4014193.0,,7474629.0,3443170.0,14701141.0,21146828.0,2150368.0,,,,,,,,2009,unique reports
501310,2009-01-01,2009-12-31,2011-06-03,2011-06-03,v1996,20.0,30221870.0,20421248.0,9800622.0,21155007.0,1860895.0,,3800581.0,617.0,247.0,132.0,,,714 W. PINE ST,NEWPORT,WA,99156-9046,PEND OREILLE,NEWPORT COMMUNITY HOSPITAL,,,233522.0,1679780.0,7011347.0,218992.0,5803146.0,31421.0,483374.0,,4168093.0,,8192026.0,1798852.0,9275315.0,19121572.0,1152156.0,,,,,,,,2009,unique reports
501311,2009-01-01,2009-12-31,2011-06-23,2011-06-22,v1996,8.0,5889336.0,4587340.0,1301996.0,5038462.0,334304.0,,770213.0,140.0,100.0,11.0,,,903 SOUTH ADAMS,RITZVILLE,WA,99169,ADAMS,EAST ADAMS RURAL HOSPITAL,,,65177.0,350959.0,504845.0,16154.0,445216.0,,299978.0,,1752413.0,,1493534.0,568458.0,1225821.0,4416770.0,744406.0,,,,,,,,2009,unique reports
501312,2009-01-01,2009-12-31,2011-06-23,2011-06-22,v1996,25.0,41103699.0,23859879.0,17243820.0,29998996.0,2952289.0,,6186538.0,692.0,127.0,383.0,,,723 MEMORIAL STREET,PROSSER,WA,99350,BENTON,PROSSER MEMORIAL HOSPITAL,,,889898.0,52487.0,9228516.0,143458.0,10162106.0,,232767.0,,4089084.0,,6041014.0,1074452.0,12457136.0,26264097.0,865485.0,,,,,,,,2009,unique reports
501313,2009-01-01,2009-12-31,2011-06-23,2011-06-22,v1996,6.0,10243857.0,8146478.0,2097379.0,9321500.0,554255.0,,569955.0,102.0,74.0,5.0,,,817 COMMERCIAL STREET,LEAVENWORTH,WA,98826,CHELAN,CASCADE MEDICAL CENTER,,,989171.0,427127.0,7697104.0,101673.0,1269193.0,,246162.0,,1816940.0,,1703442.0,1267874.0,1950805.0,7305426.0,495799.0,,,,,,,,2009,unique reports
501314,2009-01-01,2009-12-31,2011-06-22,2011-06-22,v1996,15.0,35678463.0,21254184.0,14424279.0,23184883.0,4329990.0,,5277974.0,497.0,308.0,38.0,,,1ST & FIR STREETS,ILWACO,WA,98624,PACIFIC,OCEAN BEACH HOSPITAL,,,359903.0,3508933.0,9833431.0,71350.0,5014933.0,2596.0,1080078.0,,4725495.0,,7233193.0,4320099.0,9608938.0,23604294.0,3595573.0,,,,,,,,2009,unique reports
501315,2009-01-01,2009-12-31,2012-03-02,2012-03-01,v1996,25.0,23315871.0,14547859.0,8768012.0,15884679.0,3209770.0,,3437626.0,557.0,240.0,203.0,,,211 SKYLINE DRIVE,WHITE SALMON,WA,98672,KLICKITAT,SKYLINE HOSPITAL,,,13881353.0,3579718.0,15683340.0,44347.0,1942613.0,,377575.0,,3027007.0,,6102487.0,1871950.0,6953234.0,14619486.0,2140641.0,,,,,,,,2009,unique reports
501316,2009-01-01,2009-12-31,2011-06-23,2011-06-22,v1996,17.0,25380071.0,17532076.0,7847995.0,17972443.0,1818021.0,,1805141.0,354.0,184.0,53.0,,,310 S ROOSEVELT,GOLDENDALE,WA,98620,KLICKITAT,KLICKITAT VALLEY HEALTH,,,332057.0,971125.0,12820320.0,387001.0,5297993.0,,166668.0,,2790714.0,,4040148.0,2553776.0,4633104.0,17215274.0,1351179.0,,,,,,,,2009,unique reports
501317,2009-01-01,2009-12-31,2011-09-19,2011-09-19,v1996,25.0,16313682.0,12675740.0,3637942.0,13488989.0,542612.0,,1034279.0,195.0,112.0,37.0,,,200 NAT WASHINGTON WAY,EPHRATA,WA,98823,GRANT,COLUMBIA BASIN HOSPITAL,,,613699.0,13302.0,6878101.0,66313.0,3546406.0,,845715.0,,2062850.0,,2628632.0,1158671.0,4982139.0,9732712.0,436563.0,,,,,,,,2009,unique reports
501318,2009-01-01,2009-12-31,2011-06-23,2011-06-22,v1996,16.0,32842174.0,16567621.0,16274553.0,16023807.0,6550606.0,,6276887.0,1214.0,150.0,729.0,,,315 N 14TH AVE,OTHELLO,WA,99344,ADAMS,OTHELLO COMMUNITY HOSPITAL,,,202753.0,4616532.0,9399528.0,149626.0,3585691.0,,1763414.0,,6222296.0,,7451956.0,632263.0,11500036.0,18075234.0,797720.0,,,,,,,,2009,unique reports
501319,2009-01-01,2009-12-31,2011-06-10,2011-06-10,v1996,25.0,21536906.0,16250105.0,5286801.0,17502202.0,1899470.0,,2292458.0,377.0,188.0,27.0,,,521 ADAMS,MORTON,WA,98356,LEWIS,MORTON GENERAL HOSPITAL,,,123410.0,-881935.0,10801276.0,243911.0,4442882.0,,445687.0,,2028189.0,,5781650.0,1318484.0,6038616.0,13316476.0,2306475.0,,,,,,,,2009,unique reports
501320,2009-01-01,2009-12-31,2012-01-31,2012-01-31,v1996,25.0,12675211.0,9496794.0,3178417.0,10825216.0,481190.0,,1062597.0,201.0,59.0,21.0,,,908 10TH AVENUE S.W.,QUINCY,WA,98848,GRANT,QUINCY VALLEY MEDICAL CENTER,,,296258.0,-1534238.0,2524344.0,201985.0,2113909.0,,814544.0,,2289352.0,,273506.0,1497584.0,3246009.0,7437173.0,565380.0,,,,,,,,2009,unique reports
501321,2009-01-01,2009-12-31,2011-06-23,2011-06-22,v1996,22.0,18021029.0,10723391.0,7297638.0,12471363.0,1187492.0,,4297650.0,583.0,256.0,142.0,,,203 SOUTH WESTERN,TONASKET,WA,98855,OKANOGAN,NORTH VALLEY HOSPITAL,,,173377.0,146240.0,8820964.0,,907050.0,,,,3762590.0,,8557091.0,5984845.0,5579511.0,10787519.0,1026977.0,,,,,,,,2009,unique reports
501322,2009-01-01,2009-12-31,2011-06-23,2011-06-22,v1996,25.0,9861038.0,7218579.0,2642459.0,8452167.0,207284.0,,911128.0,96.0,59.0,12.0,,,]70 NORTH KLONDIKE ROAD,REPUBLIC,WA,99166,FERRY,FERRY COUNTY MEMORIAL HOSPITAL,,,570365.0,498067.0,6430606.0,127354.0,1246312.0,,1532451.0,,1045056.0,,2162719.0,1120396.0,1864056.0,7236773.0,600637.0,,,,,,,,2009,unique reports
501323,2009-01-01,2009-12-31,2012-10-26,2012-10-18,v1996,25.0,99643589.0,56723113.0,42920476.0,56692866.0,6193289.0,1577831.0,17811487.0,1525.0,816.0,123.0,,,824 SHERIDAN AVE.,PORT TOWNSEND,WA,98368,JEFFERSON,JEFFERSON GENERAL HOSPITAL,,,844571.0,41910.0,9253629.0,584505.0,8988492.0,5820.0,3617765.0,,8779475.0,,9745255.0,6978916.0,26401183.0,64922783.0,8616577.0,,,,,,,,2009,unique reports
501324,2009-01-01,2009-12-31,2011-06-23,2011-06-22,v1996,25.0,25710495.0,15071709.0,10638786.0,15510244.0,2164461.0,17136.0,5778440.0,565.0,167.0,169.0,,,507 HOSPITAL WAY,BREWSTER,WA,98812,OKANOGAN,OKANOGAN-DOUGLAS COUNTY HOSPITAL,,,588758.0,461996.0,2871576.0,304036.0,3708880.0,80921.0,105651.0,,2647178.0,,3629259.0,2956315.0,8442605.0,14416597.0,2035717.0,,,,,,,,2009,unique reports
501325,2009-01-01,2009-12-31,2012-06-01,2012-06-01,v1996,17.0,27069118.0,16992412.0,10076706.0,19876966.0,2161979.0,,1893429.0,412.0,112.0,165.0,,,530 BOGACHIEL WAY,FORKS,WA,98331,CLALLAM,FORKS COMMUNITY HOSPITAL,,,4279982.0,5393233.0,9876608.0,382748.0,6963643.0,,,,7232902.0,,8206765.0,3338460.0,5849380.0,16459280.0,679399.0,,,,,,,,2009,unique reports
501326,2009-01-01,2009-12-31,2011-06-22,2011-06-22,v1996,25.0,59421542.0,35905511.0,23516031.0,32117097.0,4621856.0,,11866599.0,1246.0,520.0,96.0,,,982 EAST COLUMBIA,COLVILLE,WA,99114,STEVENS,PROVIDENCE MOUNT CARMEL HOSPITAL,,,35096412.0,242828.0,34611359.0,665725.0,4395784.0,3188332.0,208059.0,,9182401.0,,18620484.0,4715609.0,17001556.0,39580610.0,5276805.0,,,,,,,,2009,unique reports
501327,2009-01-01,2009-12-31,2011-06-08,2011-06-08,v1996,25.0,33170857.0,22514978.0,10655879.0,22352242.0,3077406.0,,9229248.0,808.0,514.0,49.0,,,1200 W. FAIRVIEW ST,COLFAX,WA,99111,WHITMAN,WHITMAN HOSPITAL & MEDICAL CENTER,,,4513779.0,11034878.0,27629947.0,395535.0,4883915.0,,2187641.0,30064.0,5487293.0,5731.0,16022172.0,5004860.0,12485455.0,20208190.0,6075749.0,,,,,,,,2009,unique reports
501328,2009-01-01,2009-12-31,2011-06-22,2011-06-22,v1996,25.0,48016226.0,25170611.0,22845615.0,28993275.0,5102655.0,492343.0,11237143.0,1291.0,421.0,573.0,,,810 JASMINE STREET,OMAK,WA,98841,OKANOGAN,MID-VALLEY HOSPITAL,,,992949.0,1484048.0,6228261.0,225192.0,2911375.0,,1874152.0,,3586837.0,,6699796.0,3848771.0,15375290.0,26229011.0,3699537.0,,,,,,,,2009,unique reports
501329,2009-01-01,2009-12-31,2011-05-31,2011-05-31,v1996,25.0,83196375.0,47040793.0,36155582.0,49323587.0,7108033.0,,9663500.0,1315.0,622.0,185.0,,,2000 HOSPITAL DRIVE,SEDRO-WOOLLEY,WA,98284-4327,SKAGIT,UNITED GENERAL HOSPITAL,,,1827086.0,835970.0,18401342.0,787616.0,11788528.0,,4095796.0,,11837247.0,,10682362.0,4631836.0,16432384.0,58263471.0,5307443.0,,,,,,,,2009,unique reports
501330,2009-01-01,2009-12-31,2011-05-18,2011-05-17,v1996,25.0,65030928.0,41369718.0,23661210.0,42209284.0,3482409.0,1010568.0,10606595.0,2129.0,299.0,1288.0,,,10 & TACOMA AVE,SUNNYSIDE,WA,98944,YAKIMA,SUNNYSIDE COMMUNITY HOSPITAL,,,336214.0,4954977.0,11556647.0,699685.0,7731923.0,112971.0,279950.0,,8469490.0,,12245088.0,8334105.0,15100183.0,49929356.0,3095653.0,,,,,,,,2009,unique reports
501331,2009-01-01,2009-12-31,2011-06-02,2011-06-02,v1996,25.0,66477082.0,39881741.0,26595341.0,41153592.0,4195158.0,1026588.0,17579473.0,1540.0,428.0,151.0,,,1125 N.E. WASHINGTON AVE.,PULLMAN,WA,99163,WHITMAN,PULLMAN REGIONAL HOSPITAL,,,1093351.0,6767702.0,29993538.0,877977.0,2927401.0,,4893478.0,,7908006.0,,16535681.0,3709859.0,23139512.0,39594176.0,5644531.0,,,,,,,,2009,unique reports
501332,2009-01-01,2009-12-31,2011-11-09,2011-11-09,v1996,25.0,86563024.0,49347492.0,37215532.0,50155635.0,6137996.0,,24912444.0,1536.0,833.0,96.0,,,1221 HIGHLAND AVE,CLARKSTON,WA,99403,ASOTIN,TRI-STATE MEMORIAL HOSPITAL,,,2385762.0,8546600.0,24533806.0,108454.0,7892804.0,,563415.0,,8846198.0,,23335378.0,4540225.0,29039200.0,48860734.0,8839977.0,,,,,,,,2009,unique reports
501333,2009-01-01,2009-12-31,2011-09-30,2011-09-30,v1996,25.0,78384549.0,46583978.0,31800571.0,46950516.0,3900105.0,1665661.0,14246856.0,1488.0,571.0,243.0,,,603 S CHESTNUT ST,ELLENSBURG,WA,98926-3897,KITTITAS,KITTITAS VALLEY COMM HOSPITAL,,,6560902.0,1139033.0,27175134.0,336437.0,6857838.0,204640.0,1934022.0,,8938002.0,,12254756.0,5079104.0,19813853.0,52774924.0,5252244.0,,,,,,,,2009,unique reports
501334,2009-01-01,2009-12-31,2011-06-02,2011-06-02,v1996,24.0,24458504.0,15528772.0,8929732.0,18931367.0,2158004.0,,5207861.0,559.0,218.0,76.0,,,.03 E. HIGHLAND,CHELAN,WA,98816,CHELAN,LAKE CHELAN COMMUNITY HOSPITAL,,,4658495.0,995764.0,8308030.0,247490.0,2802912.0,,732073.0,,2975811.0,,3583249.0,1681776.0,9304674.0,11978779.0,1329229.0,,,,,,,,2009,unique reports
501336,2009-01-01,2009-12-31,2011-06-23,2011-06-22,v1996,25.0,121080428.0,63508204.0,57572224.0,62410401.0,11492842.0,7298320.0,18851456.0,1720.0,739.0,459.0,,,901 MTN. VIEW DRIVE  BLDG 1,SHELTON,WA,98584,MASON,MASON GENERAL HOSPITAL,,,6110960.0,27936456.0,22031893.0,459615.0,7077834.0,2499.0,1916592.0,,8075646.0,,37703463.0,12462149.0,36143032.0,79794690.0,8916947.0,,,,,,,,2009,unique reports
501338,2009-01-01,2009-12-31,2011-06-23,2011-06-22,v1996,22.0,21020152.0,18422265.0,2597887.0,21934931.0,1175229.0,,2565901.0,189.0,100.0,20.0,,,9575 ETHAN WADE WAY SE,SNOQUALMIE,WA,98065,KING,SNOQUALMIE VALLEY HOSPITAL,,,5127660.0,3472082.0,6026778.0,,129583.0,,20517.0,,2167305.0,,43961975.0,10464972.0,9311018.0,6545020.0,799823.0,,,,,,,,2009,unique reports
501339,2009-01-01,2009-12-31,2011-06-23,2011-06-22,v1996,25.0,145267187.0,62978093.0,82289094.0,70711011.0,6783512.0,2370773.0,18305485.0,1861.0,798.0,106.0,,,101 NORTH MAIN STREET,COUPEVILLE,WA,98239,ISLAND,WHIDBEY GENERAL HOSPITAL,,,6439121.0,12387631.0,25264895.0,,,,,,29640392.0,,22344638.0,11613132.0,30120901.0,99720268.0,6899570.0,,,,,,,,2009,unique reports
501992,2008-10-01,2009-09-30,2011-03-25,2011-03-15,v1996,6.0,563865.0,280412.0,283453.0,1000179.0,548790.0,,,36.0,22.0,,,,24423 100TH AVE SE (NO MAIL HERE),KENT,WA,98064,KING,SUNRISE HAVEN,,1.701926,10735.0,24369.0,1772132.0,39111.0,406305.0,,,38280.0,138160.0,,1193119.0,64518.0,560360.0,,363575.0,337288.0,,,,,,,2009,unique reports
502001,2009-01-01,2009-12-31,2011-06-23,2011-06-22,v1996,31.0,42650927.0,22428189.0,20222738.0,22549315.0,11644114.0,,30980086.0,197.0,80.0,13.0,,,12844 MILITARY ROAD,SEATTLE,WA,98168,KING,REGIONAL HOSPITAL,,,725233.0,4479539.0,1767639.0,,690821.0,,,,1780899.0,,10650149.0,3011795.0,42624200.0,10835.0,9331838.0,8863183.0,,,,,,,2009,unique reports
503025,2009-01-01,2009-12-31,2010-06-29,2010-06-24,v1996,102.0,54029034.0,31850269.0,22178765.0,33026770.0,25832944.0,,17720839.0,1668.0,1062.0,103.0,,,711 SOUTH COWLEY,SPOKANE,WA,99210,SPOKANE,ST. LUKE S REHABILITATION INST.,,,581004.0,-4334589.0,5483746.0,564335.0,8714393.0,,5198778.0,,3239267.0,,167815.0,4618437.0,43553783.0,9188857.0,15616291.0,14988268.0,,,,,,,2009,unique reports
503300,2008-10-01,2009-09-30,2011-03-10,2011-03-10,v1996,250.0,1015448291.0,603040575.0,412407716.0,546717930.0,201108488.0,99820928.0,360339167.0,11795.0,93.0,5069.0,,,4800 SANDPOINT WAY NE,SEATTLE,WA,98105,KING,SEATTLE CHILDREN S HOSPITAL,,,104281274.0,17425637.0,602484119.0,3487562.0,78224639.0,72658734.0,14390791.0,,161034355.0,,149993964.0,145566751.0,662810120.0,278033399.0,4555111.0,4074301.0,,,,,,,2009,unique reports
503301,2009-01-01,2009-12-31,2011-03-09,2011-03-09,v1996,,,,,,,,,,,,,,737 SOUTH FAWCETT,TACOMA,WA,98415-0299,PIERCE,MARY BRIDGE CHILDREN S HOSPITAL,,,,,,,,,,,,,,,,,,,,,,,,,2009,unique reports
504009,2009-01-01,2009-12-31,2011-03-24,2011-03-24,v1996,34.0,42951782.0,29897381.0,13054401.0,30308054.0,10211895.0,,1524064.0,689.0,279.0,296.0,,,2600 SW HOLDEN STREET,SEATTLE,WA,98126,KING,NAVOS,,,12190067.0,3080597.0,19160574.0,100593.0,3046245.0,1234371.0,2790479.0,,,,6776384.0,3929589.0,11735959.0,,3744619.0,3513108.0,,,,,,,2009,unique reports
510001,2009-01-01,2009-12-31,2012-02-03,2012-02-03,v1996,420.0,1087286041.0,506122694.0,581163347.0,527866795.0,101057079.0,85139686.0,561657129.0,22196.0,5633.0,2929.0,98420422.0,112728.0,MEDICAL CENTER DRIVE,MORGANTOWN,WV,26505,MONONGALIA,WEST VIRGINIA UNIVERSITY HOSPITALS,63990560.0,0.391792,32451831.0,17269000.0,239350000.0,7387000.0,70220000.0,353000.0,50016000.0,,147510000.0,,126908000.0,59604000.0,763147665.0,297316602.0,83128174.0,75230429.0,,,,,,,2009,unique reports
510006,2009-01-01,2009-12-31,2010-07-19,2010-07-08,v1996,279.0,392611759.0,201459119.0,191152640.0,182294150.0,33669228.0,5239120.0,128521097.0,11864.0,4801.0,2258.0,40445582.0,5452.0,ROUTE 19 SOUTH,CLARKSBURG,WV,26301,HARRISON,UNITED HOSPITAL CENTER,29717425.0,0.428677,6433737.0,14570902.0,33343833.0,3329148.0,48899732.0,,27486330.0,,65799161.0,,54284947.0,24812222.0,170062646.0,184640320.0,38907118.0,35592632.0,,,,,,,2009,unique reports
510007,2008-10-01,2009-09-30,2012-02-07,2012-02-07,v1996,297.0,687824814.0,337023412.0,350801402.0,339512625.0,52090221.0,18934027.0,281368164.0,14909.0,6354.0,1725.0,69865649.0,128623.0,2900 FIRST AVENUE,HUNTINGTON,WV,25702,CABELL,ST. MARY S MEDICAL CENTER  INC.,10132423.0,0.401957,34932637.0,7484423.0,137657996.0,1809976.0,91002202.0,,,,100456981.0,,165786717.0,41316510.0,380858290.0,311343794.0,75014480.0,68938813.0,,,,,,,2009,unique reports
510008,2009-01-01,2009-12-31,2012-02-08,2012-02-08,v1996,111.0,203749858.0,112064390.0,91685468.0,106478441.0,19710278.0,6382551.0,59579323.0,5514.0,1924.0,582.0,18770397.0,38748.0,DRY RUN ROAD,MARTINSBURG,WV,25401,BERKELEY,CITY HOSPITAL INC.,16525257.0,0.469572,,1937000.0,26336000.0,585000.0,12520000.0,,14624000.0,,27087000.0,,19518000.0,12254000.0,86065750.0,113808372.0,20244589.0,19087240.0,,,,,,,2009,unique reports
510012,2008-10-01,2009-09-30,2012-02-02,2012-01-31,v1996,94.0,153659472.0,66093287.0,87566185.0,67444194.0,3970745.0,5867970.0,28048460.0,3762.0,2251.0,769.0,8917732.0,15857.0,VALLEY DRIVE,POINT PLEASANT,WV,25550,MASON,PLEASANT VALLEY HOSPITAL,,0.355051,4657901.0,8776195.0,19532912.0,1735724.0,13048393.0,224412.0,5405482.0,,26921311.0,,23591288.0,7024118.0,42224036.0,80431273.0,8158900.0,7694617.0,,,,,,,2009,unique reports
510013,2008-10-01,2009-09-30,2012-02-03,2012-02-03,v1996,107.0,75067543.0,37159020.0,37908523.0,40083716.0,5279483.0,1826543.0,26602793.0,2535.0,1667.0,264.0,6759928.0,9364.0,800 WHEELING AVENUE,GLEN DALE,WV,26038-1697,MARSHALL,REYNOLDS MEMORIAL HOSPITAL  INC,4977166.0,0.462783,,1917647.0,8180787.0,519891.0,20922862.0,,18063216.0,,,,8104899.0,4015735.0,31992018.0,30231191.0,7270905.0,6676445.0,,,,,,,2009,unique reports
510018,2008-10-01,2009-09-30,2012-05-22,2012-03-08,v1996,46.0,60721253.0,22753547.0,37967706.0,23071310.0,2562300.0,1444884.0,12570506.0,1582.0,955.0,131.0,5776021.0,4755.0,PINNELL STREET,RIPLEY,WV,25271,JACKSON,JACKSON GENERAL HOSPITAL,,0.358061,869441.0,489762.0,2736531.0,526149.0,3775701.0,,,,9055344.0,,5930863.0,10966776.0,17682446.0,34933928.0,5616261.0,5442707.0,,,,,,,2009,unique reports
510022,2009-01-01,2009-12-31,2012-05-22,2012-04-03,v1996,774.0,1666023197.0,1448141000.0,217882197.0,748205000.0,72070313.0,,1027578827.0,36282.0,17024.0,8633.0,166112417.0,168667.0,501 MORRIS STREET,CHARLESTON,WV,25326,KANAWHA,CHARLESTON AREA MEDICAL CENTER  INC.,47296404.0,0.401402,33814364.0,11890000.0,252869000.0,,174516000.0,,323552000.0,,,,230343000.0,123139000.0,995466364.0,479347669.0,195319105.0,185925855.0,,,,,,,2009,unique reports
510026,2009-07-01,2009-09-20,2010-02-26,2010-02-22,v1996,51.0,58036697.0,22688811.0,35347886.0,5887756.0,4402880.0,958640.0,13797305.0,383.0,140.0,80.0,698723.0,,ROUTE 55 WEST,PETERSBURG,WV,26847,GRANT,GRANT MEMORIAL HOSPITAL,,0.476447,227429.0,2719039.0,8472910.0,362913.0,8933836.0,,,,11102960.0,,8159214.0,1916708.0,4658161.0,5896559.0,821499.0,759417.0,,,,,,,2009,unique reports
510029,2008-10-01,2009-09-30,2013-06-27,2013-06-24,v1996,178.0,330290337.0,158143806.0,172146531.0,162081373.0,20667334.0,2982025.0,129417566.0,8441.0,3595.0,1255.0,27728184.0,41243.0,4605 MACCORKLE AVENUE SW,SOUTH CHARLESTON,WV,25309,KANAWHA,THOMAS MEMORIAL HOSPITAL,5509347.0,0.409003,19206034.0,14180816.0,119334577.0,1675913.0,48000920.0,,20852432.0,,53637788.0,,43134627.0,24307538.0,166368888.0,156825551.0,31873121.0,29403639.0,,,,,,,2009,unique reports
510030,2009-01-01,2009-12-31,2012-05-22,2012-04-11,v1996,90.0,166185233.0,80783656.0,85401577.0,79241693.0,11854962.0,,44051461.0,4716.0,2357.0,969.0,15306079.0,13037.0,GORMAN AVENUE,ELKINS,WV,26241,RANDOLPH,DAVIS MEMORIAL HOSPITAL,,0.39759,2893820.0,2898543.0,24403303.0,,23189900.0,,,,30202498.0,,17201634.0,12862925.0,56084134.0,87455038.0,13972493.0,12867503.0,,,,,,,2009,unique reports
