provider_number,fy_start,fy_end,date_processed,date_created,data_source,beds,tot_charges,net_pat_rev,tot_discounts,tot_operating_exp,ip_charges,icu_charges,ancillary_charges,tot_discharges,mcare_discharges,mcaid_discharges,tot_mcare_payment,secondary_mcare_payment,street,city,state,zip,county,name,uncomp_care,cost_to_charge,new_cap_ass,cash,fixed_assets,depr_land,depr_bldg,depr_lease,depr_fixed_equip,depr_auto,depr_major_equip,depr_minor_equip,current_assets,current_liabilities,pps_ip_charges,pps_op_charges,pps_mcare_cost,pps_pgm_cost,hvbp_payment,hrrp_payment,tot_uncomp_care_charges,tot_uncomp_care_partial_pmts,bad_debt,depr_HIT,year,source
381305,2018-07-01,2019-06-30,2022-06-20,2022-06-17,v2010,14.0,35157521.0,24192136.0,10965385.0,23824847.0,2124426.0,,3309747.0,319.0,174.0,9.0,,,170 FORD RD.,JOHN DAY,OR,97845-,GRANT,BLUE MOUNTAIN HOSPITAL DISTRICT,,0.687909,566587.0,5849945.0,6402198.0,-7895.0,-7076651.0,,,,-7883609.0,,10236436.0,2643080.0,,,,,,,213373.0,,669415.0,,2019,unique reports
381306,2018-07-01,2019-06-30,2021-04-14,2021-04-01,v2010,23.0,38380923.0,25087664.0,13293259.0,24314383.0,2232337.0,,3923850.0,471.0,256.0,10.0,,,601 MEDICAL PARKWAY,ENTERPRISE,OR,97828,WALLOWA,WALLOWA COUNTY HEALTH CARE DISTRICT,,0.622922,792253.0,218161.0,14739504.0,-2000249.0,-14046805.0,,-231260.0,,-6052253.0,-886791.0,9790362.0,2727257.0,,,,,,,332603.0,,167845.0,,2019,unique reports
381307,2018-07-01,2019-06-30,2021-04-21,2021-04-19,v2010,19.0,32400798.0,23537791.0,8863007.0,26919538.0,3327080.0,148484.0,2614843.0,321.0,163.0,11.0,,,557 W. WASHINGTON,BURNS,OR,97720-,HARNEY,HARNEY DISTRICT HOSPITAL,,0.756073,531415.0,1705711.0,10466619.0,,-21141136.0,,,,,,13587549.0,2549100.0,,,,,,,490120.0,36419.0,2281540.0,,2019,unique reports
381308,2018-07-01,2019-06-30,2019-12-10,2019-12-09,v2010,15.0,59521881.0,27793120.0,31728761.0,28932611.0,2078238.0,,1275635.0,173.0,31.0,31.0,,,525 SE WASHINGTON STREET,DALLAS,OR,97338-0378,POLK,SALEM HEALTH WEST VALLEY,,0.422623,868088.0,485118.0,14247133.0,-30676.0,-8333547.0,,,,-4080854.0,,12292816.0,4124297.0,,,,,,,2841106.0,,620401.0,,2019,unique reports
381309,2018-07-01,2019-06-30,2021-09-16,2021-09-02,v2010,24.0,39340837.0,31370709.0,7970128.0,33824976.0,3248388.0,,5764896.0,387.0,190.0,100.0,,,700 SOUTH J STREET,LAKEVIEW,OR,97630-,LAKE,LAKE HEALTH DISTRICT,,0.838516,5809927.0,2542100.0,30555534.0,-884081.0,-13455073.0,,-2155528.0,,-4310534.0,,13331735.0,4098642.0,,,,,,,708194.0,,419495.0,-1612126.0,2019,unique reports
381310,2018-07-01,2019-06-30,2021-07-15,2021-07-02,v2010,21.0,11659643.0,10526219.0,1133424.0,13543299.0,453813.0,,559856.0,49.0,37.0,7.0,,,564 E. PIONEER DRIVE,HEPPNER,OR,97836,MORROW,PIONEER MEMORIAL HOSPITAL,,1.194307,2073154.0,2765746.0,4185667.0,-48369.0,-3346569.0,,-762751.0,,-3944687.0,-198396.0,4871223.0,1064523.0,,,,,,,391219.0,7299.0,77398.0,,2019,unique reports
381311,2018-07-01,2019-06-30,2019-12-03,2019-12-02,v2010,16.0,49866825.0,25134186.0,24732639.0,29673884.0,2458720.0,,3208326.0,383.0,210.0,70.0,,,600 RANCH ROAD,REEDSPORT,OR,97467,DOUGLAS,LOWER UMPQUA HOSPITAL,,0.50461,524622.0,1474263.0,3947397.0,-248812.0,-6876942.0,-397724.0,-486435.0,,-4334522.0,,8963092.0,2127715.0,,,,,,,244661.0,,756983.0,-2143526.0,2019,unique reports
381312,2018-07-01,2019-06-30,2019-12-10,2019-12-06,v2010,17.0,50638781.0,28123637.0,22515144.0,30308679.0,6649932.0,,8509004.0,603.0,352.0,16.0,,,940 E 5TH STREET,COQUILLE,OR,97423-,COOS,COQUILLE VALLEY HOSPITAL,,0.580968,822744.0,3688895.0,16531613.0,-12069167.0,,,-278966.0,,-8271118.0,,17147852.0,4224677.0,,,,,,,170405.0,,427623.0,,2019,unique reports
381315,2018-07-01,2019-06-30,2019-12-16,2019-12-13,v2010,21.0,66051516.0,34747727.0,31303789.0,36278010.0,4999560.0,1199365.0,6256047.0,730.0,303.0,154.0,,,3325 POCAHONTAS RD,BAKER CITY,OR,97814-1486,,SAINT ALPHONSUS MEDICAL CENTER BAKER,,0.508452,4078825.0,333850.0,11577240.0,-280885.0,-2966849.0,,,,-6889702.0,,9922757.0,7874905.0,,,,,,,575392.0,,289539.0,,2019,unique reports
381316,2018-07-01,2019-06-30,2021-08-09,2021-08-06,v2010,21.0,133152385.0,90998256.0,42154129.0,81181922.0,13607060.0,,14759393.0,1097.0,342.0,45.0,,,400 9TH STREET,FLORENCE,OR,97439-0580,LANE,PEACE HARBOR HOSPITAL,,0.654732,1840239.0,1277119.0,16524761.0,-959441.0,-8208640.0,-3874259.0,-2703063.0,,-10685376.0,,12805882.0,5831921.0,,,,,,,2683641.0,98690.0,661222.0,,2019,unique reports
381319,2018-07-01,2019-06-30,2022-03-31,2022-03-29,v2010,25.0,149422099.0,80008962.0,69413137.0,72450221.0,9141349.0,3550450.0,25226786.0,1076.0,413.0,307.0,,,2801 ST. ANTHONY WAY,PENDLETON,OR,97801-3297,UMATILLA,ST. ANTHONY HOSPITAL,,0.431059,837707.0,15210941.0,66615488.0,-717263.0,-37190063.0,-189557.0,-1020375.0,,-27037011.0,,109041458.0,11551811.0,,,,,,,1995176.0,,1300797.0,,2019,unique reports
381321,2018-05-01,2019-04-30,2021-06-18,2021-06-11,v2010,25.0,166011834.0,101747512.0,64264322.0,106836100.0,4973672.0,2650252.0,19248077.0,1602.0,591.0,44.0,,,900 SUNSET DRIVE,LA GRANDE,OR,97850,UNION,GRANDE RONDE HOSPITAL,,0.578683,6344331.0,11086932.0,44692172.0,-2979592.0,-27137707.0,,,,-26454469.0,,43892427.0,15122846.0,,,,,,,4710571.0,,637826.0,-2166673.0,2019,unique reports
381322,2018-07-01,2019-06-30,2019-12-03,2019-12-02,v2010,16.0,77178575.0,45577514.0,31601061.0,46986657.0,3419136.0,,2655775.0,464.0,290.0,57.0,,,94220 E FOURTH STREET,GOLD BEACH,OR,97444,CURRY,CURRY HEALTH DISTRICT,,0.555756,4512954.0,5447504.0,43512277.0,-239672.0,-6179940.0,-18510.0,-2037667.0,,-9253704.0,,12029856.0,5746126.0,,,,,,,230285.0,,908801.0,,2019,unique reports
381325,2018-07-01,2019-06-30,2021-06-29,2021-06-25,v2010,25.0,179021763.0,108769131.0,70252632.0,109254510.0,7268203.0,2287052.0,23574315.0,1558.0,561.0,263.0,,,610 NW ELEVENTH STREET,HERMISTON,OR,97838,UMATILLA,GOOD SHEPHERD MEDICAL CENTER,,0.578829,2475834.0,2660253.0,61322954.0,-1757739.0,-30692474.0,-1048.0,-2155371.0,,-40604747.0,,38367296.0,12128677.0,,,,,,,3314593.0,130636.0,569187.0,,2019,unique reports
382004,2018-02-01,2019-01-31,2020-12-29,2020-12-23,v2010,73.0,150165665.0,34409235.0,115756430.0,29640775.0,114243133.0,,35342344.0,386.0,140.0,33.0,,,10300 NE HANCOCK STREET,PORTLAND,OR,97220,PORTLAND,VIBRA SPECIALTY HOSP PORTLAND,,,238946.0,36139.0,746685.0,,,-24733.0,,,-2637904.0,,9939773.0,2410897.0,,,,,,,,,,,2019,unique reports
384008,2018-07-01,2019-06-30,2021-05-27,2021-05-25,v2010,577.0,152585796.0,152585796.0,,284932246.0,146645695.0,,5940101.0,1025.0,171.0,178.0,,,2600 CENTER ST NE,SALEM,OR,97301-1319,MARION,OREGON STATE HOSPITAL,,,168714.0,-3832657.0,,,,,,,,,2805849.0,6933474.0,,,,,,,,,,,2019,unique reports
390001,2018-07-01,2019-06-30,2021-03-30,2021-03-30,v2010,255.0,2285016842.0,304541522.0,1980475320.0,316877425.0,154375176.0,30087805.0,645956113.0,11624.0,4326.0,421.0,51391203.0,81019.0,1800 MULBERRY STREET,SCRANTON,PA,18510,LACKAWANNA,COMMUNITY MEDICAL CENTER,,0.119705,12403110.0,2454180.0,139390070.0,-342151.0,-18053661.0,-777719.0,-17526169.0,,-34151587.0,,30016366.0,13930633.0,,,,,-140609.0,202147.0,16423640.0,,12829158.0,,2019,unique reports
390002,2018-07-01,2019-06-30,2022-04-28,2022-04-25,v2010,186.0,740211925.0,130047598.0,610164327.0,152337843.0,102977646.0,7430419.0,185314527.0,6715.0,1379.0,174.0,18244651.0,31128.0,1500 FIFTH AVENUE,MCKEESPORT,PA,15132,ALLEGHENY,UPMC MCKEESPORT,,0.142706,7874439.0,308444.0,42457422.0,-971262.0,-64577600.0,-1059112.0,-37917343.0,,-33104711.0,,21287510.0,1788954.0,,,,,6760.0,10982.0,19679070.0,11141.0,5986260.0,-2246978.0,2019,unique reports
390003,2018-07-01,2019-06-30,2021-03-24,2021-03-23,v2010,56.0,273831405.0,46353946.0,227477459.0,50045721.0,6815546.0,3290289.0,27976339.0,1536.0,329.0,46.0,2775235.0,5563.0,549 EAST FAIR STREET,BLOOMSBURG,PA,17815,COLUMBIA,GEISINGER BLOOMSBURG HOSPITAL,,0.15736,4035767.0,6017104.0,18644104.0,-489466.0,-5128320.0,,-2757574.0,,-6214846.0,-54162.0,5204829.0,2495830.0,,,,,26019.0,,3580196.0,,2652766.0,,2019,unique reports
390004,2018-07-01,2019-06-30,2020-12-18,2020-12-17,v2010,277.0,1301291810.0,305788056.0,995503754.0,304699575.0,120417210.0,83165684.0,356749022.0,9727.0,2767.0,2598.0,35631840.0,61773.0,503 NORTH 21ST STREET,CAMP HILL,PA,17011,CUMBERLAND,HOLY SPIRIT HOSPITAL,,0.219834,,6100874.0,6315381.0,,,,,,-18402988.0,,33458054.0,10985812.0,,,,,-122845.0,46099.0,16505665.0,17260.0,11394668.0,,2019,unique reports
390006,2018-07-01,2019-06-30,2021-03-30,2021-03-30,v2010,527.0,9043585068.0,1268837505.0,7774747563.0,1148243612.0,328968663.0,444382750.0,2291351891.0,29642.0,7407.0,816.0,162451761.0,302676.0,100 NORTH ACADEMY AVENUE,DANVILLE,PA,17822,MONTOUR,GEISINGER MEDICAL CENTER,,0.113726,51762341.0,5057925.0,447262054.0,-21563011.0,-168988760.0,-2120380.0,-166654142.0,,-207306079.0,-8677588.0,134107086.0,30321938.0,,,,,-407905.0,169970.0,48458400.0,16878.0,37902067.0,,2019,unique reports
390009,2018-07-01,2019-06-30,2020-12-21,2020-12-18,v2010,298.0,1888213408.0,324498753.0,1563714655.0,279387120.0,99835611.0,58706925.0,616805739.0,12740.0,3826.0,278.0,48457148.0,29950.0,232 WEST 25TH STREET,ERIE,PA,16544,ERIE,SAINT VINCENT HOSPITAL,,0.138843,17480760.0,16337503.0,161268012.0,,-24833070.0,-2586347.0,,,-32639661.0,,65341204.0,80738837.0,,,,,-268808.0,91931.0,8235385.0,,3491637.0,,2019,unique reports
390012,2018-07-01,2019-06-30,2020-11-12,2020-11-09,v2010,140.0,371207271.0,89170116.0,282037155.0,88105497.0,46041544.0,17658560.0,110736599.0,5433.0,2701.0,127.0,22677647.0,32515.0,100 MEDICAL CAMPUS DRIVE,LANSDALE,PA,19446,MONTGOMERY,LANSDALE HOSPITAL,,0.197154,1699389.0,23945609.0,55052303.0,-633783.0,-20268146.0,,-27329.0,,-25451074.0,,35883769.0,9608414.0,,,,,172799.0,557901.0,3332943.0,,1654151.0,,2019,unique reports
390013,2018-07-01,2019-06-30,2022-02-08,2022-02-01,v2010,123.0,681496763.0,198136539.0,483360224.0,172627929.0,36050119.0,6233283.0,144496414.0,5618.0,2038.0,38.0,19177782.0,1918.0,ONE HOSPITAL DRIVE,LEWISBURG,PA,17837-,UNION,EVANGELICAL COMMUNITY HOSPITAL,,0.21929,14673433.0,37487515.0,150919240.0,-2101419.0,-49598181.0,-2394234.0,-12190765.0,,-57927653.0,,73839242.0,36190876.0,,,,,140514.0,39196.0,1050224.0,,8776640.0,,2019,unique reports
390016,2018-07-01,2019-06-30,2020-12-23,2020-12-21,v2010,121.0,342026304.0,95466121.0,246560183.0,114418696.0,18585929.0,3560848.0,91644716.0,4769.0,1523.0,85.0,15199570.0,52561.0,1211 WILMINGTON AVENUE,NEW CASTLE,PA,16105-2595,,UPMC JAMESON,,0.280129,44049999.0,525.0,69580302.0,-49645.0,-5485169.0,,-305869.0,,-5344693.0,,13359782.0,4081325.0,,,,,-45255.0,77920.0,5951261.0,8020.0,4765177.0,-1409695.0,2019,unique reports
390025,2018-07-01,2019-06-30,2020-12-23,2020-12-22,v2010,31.0,15116994.0,6956853.0,8160141.0,7909703.0,9319400.0,,1745328.0,1343.0,47.0,,829876.0,,136 WEST DIAMOND STREET,PHILADELPHIA,PA,19122,PHILADELPHIA`,KENSINGTON HOSPITAL,,0.443294,184576.0,887486.0,3676105.0,,-3844963.0,,-913830.0,,-2371842.0,,2800219.0,1163889.0,,,,,,,27641.0,,106037.0,,2019,unique reports
390026,2018-07-01,2019-06-30,2021-03-18,2021-03-17,v2010,128.0,1249065860.0,108185757.0,1140880103.0,136721952.0,169421792.0,27265064.0,479393362.0,6824.0,2525.0,227.0,31268015.0,24780.0,8835 GERMANTOWN AVENUE,PHILADELPHIA,PA,19118-,PHILADELPHIA,CHESTNUT HILL HOSPITAL,,0.094152,4857186.0,-3232231.0,98415420.0,-2635257.0,-4662510.0,,-110939.0,,-4227522.0,,43739485.0,11027949.0,,,,,-21485.0,206038.0,448108.0,,23956829.0,,2019,unique reports
390027,2018-07-01,2019-06-30,2020-12-23,2020-12-22,v2010,598.0,8187671738.0,1257753383.0,6929918355.0,1232090830.0,792289954.0,383299972.0,3481979059.0,24314.0,4507.0,3005.0,159791153.0,209023.0,3401 N. BROAD ST.,PHILADELPHIA,PA,19140,PHILADELPHIA,TEMPLE UNIVERSITY HOSPITAL,,0.105721,10497572.0,107330751.0,179717072.0,-934956.0,-223395240.0,,-72877404.0,,-180069015.0,,515728992.0,283372790.0,,,,,-80832.0,256391.0,159211052.0,,16555494.0,,2019,unique reports
390028,2018-07-01,2019-06-30,2020-12-11,2020-12-10,v2010,369.0,1911452812.0,379795877.0,1531656935.0,439288084.0,196894102.0,96584235.0,780099618.0,15510.0,3121.0,444.0,61457390.0,246726.0,1400 LOCUST STREET,PITTSBURGH,PA,15219,ALLEGHENY,UPMC MERCY HOSPITAL,,0.161733,10815738.0,33147.0,207345947.0,-1811816.0,-88007480.0,-384457.0,-22873906.0,,-68012620.0,,50151564.0,8750116.0,,,,,-182975.0,70555.0,35918465.0,15025.0,20548680.0,-5991269.0,2019,unique reports
390030,2018-07-01,2019-06-30,2020-12-23,2020-12-18,v2010,118.0,471907289.0,132645993.0,339261296.0,138123114.0,39456547.0,6460069.0,120697724.0,7097.0,2882.0,1749.0,28424425.0,32489.0,420 SOUTH JACKSON STREET,POTTSVILLE,PA,17901,SCHUYLKILL,LEHIGH VALLEY HOSPITAL - SCHUYLKILL,,0.268585,2460001.0,3543174.0,35940588.0,-709835.0,-7956969.0,-1863828.0,-181611.0,,-4120967.0,-73241.0,21818789.0,18697030.0,,,,,238906.0,261369.0,3025261.0,581.0,19261176.0,,2019,unique reports
390032,2018-07-01,2019-06-30,2020-10-30,2020-10-01,v2010,143.0,420184979.0,100795224.0,319389755.0,116194407.0,20522586.0,6849705.0,83262638.0,3752.0,975.0,31.0,9659427.0,4048.0,1301 CARLISLE STREET,NATRONA HEIGHTS,PA,15065-,ALLEGHENY,ALLE-KISKI MEDICAL CENTER,,0.249134,8447371.0,4136998.0,37694952.0,-368986.0,-13204879.0,-1672721.0,,,-17250231.0,,20050462.0,38848315.0,,,,,-37205.0,9248.0,3424528.0,10309.0,1004890.0,,2019,unique reports
390035,2018-07-01,2019-06-30,2022-05-20,2022-05-13,v2010,62.0,680018141.0,85344981.0,594673160.0,71989503.0,144995957.0,,110029427.0,3530.0,1260.0,219.0,13253939.0,44354.0,1021 PARK AVENUE,QUAKERTOWN,PA,18951,BUCKS,QUAKERTOWN COMMUNITY HOSPITAL,,0.099532,35770938.0,300.0,59719017.0,-542442.0,-20204600.0,-939127.0,-80613.0,,-44017208.0,,11588745.0,2401876.0,,,,,24684.0,,15337143.0,325761.0,3160542.0,,2019,unique reports
390036,2018-07-01,2019-06-30,2020-12-16,2020-12-16,v2010,194.0,689531623.0,218286718.0,471244905.0,229867970.0,59200494.0,12335134.0,169331461.0,9204.0,2338.0,78.0,28007497.0,79827.0,1000 DUTCH RIDGE ROAD,BEAVER,PA,15009,BEAVER,HERITAGE VALLEY BEAVER,,0.330983,36131480.0,-57000.0,135598000.0,,,,,,-224042000.0,,46478000.0,77197000.0,,,,,-122446.0,194345.0,9848813.0,4487.0,5199401.0,,2019,unique reports
390037,2018-07-01,2019-06-30,2021-03-23,2021-03-19,v2010,116.0,362963084.0,129665737.0,233297347.0,143265432.0,29314656.0,7399208.0,90449629.0,5765.0,1188.0,38.0,11386954.0,27219.0,720 BLACKBURN ROAD,SEWICKLEY,PA,15143-1498,ALLEGHENY,HERITAGE VALLEY SEWICKLEY,,0.382505,10359365.0,3021000.0,67642000.0,,-142069000.0,,,,,,58299000.0,23762000.0,,,,,26050.0,122777.0,5453240.0,,2940132.0,,2019,unique reports
390039,2018-07-01,2019-06-30,2022-01-24,2022-01-20,v2010,81.0,246853006.0,68394167.0,178458839.0,65683375.0,6586983.0,1604961.0,42744491.0,1968.0,567.0,118.0,5742702.0,659.0,225 SOUTH CENTER AVENUE,SOMERSET,PA,15501-2088,SOMERSET,SOMERSET HOSPITAL,,0.264052,1339316.0,3626270.0,28607384.0,-1197264.0,-23111028.0,,-1736022.0,,-55367052.0,,13525241.0,20118538.0,,,,,27824.0,12274.0,377733.0,,1431034.0,-1264827.0,2019,unique reports
390041,2018-07-01,2019-06-30,2020-12-23,2020-12-21,v2010,149.0,314331119.0,132459392.0,181871727.0,134363503.0,30974949.0,8757657.0,80239262.0,7795.0,1897.0,537.0,17038447.0,25695.0,500 WEST BERKELEY STREET,UNIONTOWN,PA,15401,FAYETTE,UNIONTOWN HOSPITAL,,0.412089,10566782.0,6351511.0,83509711.0,-4651551.0,-50566626.0,-1858517.0,-14998372.0,,-36347897.0,,26087185.0,15113595.0,,,,,-63273.0,62198.0,5486276.0,,3302780.0,-5999564.0,2019,unique reports
390042,2018-07-01,2019-06-30,2020-12-17,2020-12-16,v2010,214.0,587823787.0,229887625.0,357936162.0,235784558.0,26137632.0,5968804.0,158031463.0,8921.0,2161.0,192.0,25676101.0,166345.0,155 WILSON AVENUE,WASHINGTON,PA,15301-,WASHINGTON,THE WASHINGTON HOSPITAL,,0.342605,11257897.0,23915123.0,109541317.0,-4035622.0,-103606220.0,,-64324722.0,,-21519102.0,,59089984.0,35201150.0,,,,,19820.0,127546.0,662799.0,,7069693.0,,2019,unique reports
390044,2018-07-01,2019-06-30,2020-12-23,2020-12-14,v2010,562.0,3108004280.0,976052427.0,2131951853.0,895695953.0,375904110.0,93383738.0,990197948.0,32014.0,9036.0,,128330007.0,141339.0,420 SOUTH FIFTH AVENUE,READING,PA,19612,BERKS,READING HOSPITAL AND MEDICAL CENTER,,0.254356,180585933.0,-56750.0,639359386.0,-8781920.0,-374094298.0,-4571980.0,-235360025.0,-45059.0,-307011047.0,-649180.0,226822131.0,168699126.0,,,,,-199273.0,4054.0,10179250.0,,69884883.0,-114238206.0,2019,unique reports
390045,2018-07-01,2019-06-30,2020-12-24,2020-12-23,v2010,227.0,1370722652.0,360963784.0,1009758868.0,368469922.0,69744247.0,23579472.0,465550467.0,10654.0,3811.0,200.0,49940629.0,13740.0,700 HIGH STREET,WILLIAMSPORT,PA,17701-,LYCOMING,WILLIAMSPORT HOSPITAL & MEDICAL CTR,,0.223753,99176179.0,3299114.0,239379836.0,-4897073.0,-107793187.0,,-58422956.0,,-91066279.0,,58155645.0,14671265.0,,,,,-180914.0,162735.0,6612896.0,,18288224.0,-340695.0,2019,unique reports
390046,2018-07-01,2019-06-30,2020-12-11,2020-12-10,v2010,522.0,2812732422.0,1147476780.0,1665255642.0,1015744144.0,211111987.0,139623398.0,1039866929.0,27115.0,8843.0,701.0,134377316.0,137213.0,1001 SOUTH GEORGE STREET,YORK,PA,17405,YORK,YORK HOSPITAL,,0.267078,86459854.0,8705000.0,237351125.0,-10771379.0,-195587204.0,-1840.0,-37718709.0,,-142097787.0,,183757000.0,93816000.0,,,,,-512767.0,174950.0,14403797.0,262892.0,47189031.0,,2019,unique reports
390048,2018-07-01,2019-06-30,2021-04-14,2021-04-12,v2010,109.0,496932422.0,127744439.0,369187983.0,115132104.0,17451487.0,1637987.0,74428693.0,4320.0,1127.0,286.0,11471285.0,4889.0,400 HIGHLAND AVENUE,LEWISTOWN,PA,17044,MIFFLIN,GEISINGER LEWISTOWN HOSPITAL,,0.2145,3813983.0,6268718.0,33793543.0,-331013.0,-7546351.0,,-3305549.0,,-9892282.0,-588785.0,10368981.0,3336749.0,,,,,40596.0,28145.0,6948516.0,,2644267.0,,2019,unique reports
390049,2018-07-01,2019-06-30,2021-03-23,2021-03-23,v2010,482.0,5782726029.0,842845437.0,4939880592.0,682790546.0,966942384.0,320089485.0,1754477337.0,32582.0,9785.0,2698.0,168809472.0,141735.0,801 OSTRUM STREET,BETHLEHEM,PA,18015,LEHIGH,ST. LUKES HOSPITAL,,0.110883,23674955.0,81596201.0,321512582.0,,-292394696.0,,,,-285552176.0,-1656478.0,343733973.0,251557897.0,,,,,277265.0,197151.0,124047525.0,374655.0,27057583.0,,2019,unique reports
390050,2018-07-01,2019-06-30,2021-01-22,2021-01-22,v2010,552.0,3276059117.0,897064672.0,2378994445.0,799364679.0,303692149.0,227832749.0,1330800362.0,23231.0,4940.0,459.0,150494312.0,636616.0,320 EAST NORTH AVENUE,PITTSBURGH,PA,15212-,ALLEGHENY,ALLEGHENY GENERAL HOSPITAL,,0.209751,74725891.0,491709.0,326608232.0,-440271.0,-47710235.0,-18647248.0,,,-92048178.0,,149492791.0,222761732.0,,,,,-516697.0,365681.0,23104073.0,105680.0,14047245.0,,2019,unique reports
390052,2018-07-01,2019-06-30,2020-12-23,2020-12-22,v2010,40.0,134964269.0,40223959.0,94740310.0,44215791.0,3429804.0,,16028969.0,1143.0,489.0,16.0,3506367.0,3694.0,809 TURNPIKE AVENUE,CLEARFIELD,PA,16830-0992,CLEARFIELD,CLEARFIELD HOSPITAL,,0.283545,1429363.0,4667587.0,19711038.0,-758283.0,-7524602.0,,-1433829.0,,-10054720.0,,11444661.0,15543144.0,,,,,-1978.0,18090.0,957027.0,,1989939.0,,2019,unique reports
390056,2018-07-01,2019-06-30,2020-12-23,2020-12-22,v2010,57.0,128376727.0,47006138.0,81370589.0,51535725.0,3481198.0,1765125.0,21778127.0,1628.0,629.0,46.0,4785829.0,,1225 WARM SPRINGS AVENUE,HUNTINGDON,PA,16652-2350,HUNTINGDON,JC BLAIR MEMORIAL HOSPITAL,,0.342032,25897.0,-91236.0,14923964.0,-3909.0,-59155.0,-5118.0,-6271.0,-617.0,-49453.0,,30089971.0,12315153.0,,,,,-4977.0,,767126.0,,2019335.0,,2019,unique reports
390057,2018-07-01,2019-06-30,2020-11-16,2020-11-16,v2010,162.0,581753032.0,198650710.0,383102322.0,208733137.0,48815335.0,6709168.0,161427360.0,7519.0,2632.0,143.0,24622620.0,8425.0,700 LAWN AVENUE,SELLERSVILLE,PA,18960-1587,BUCKS,GRAND VIEW HOSPITAL,,0.274211,16756077.0,17888965.0,75052597.0,-3529705.0,-89450472.0,-35822.0,,,-67471524.0,,46804123.0,28443083.0,,,,,139262.0,25205.0,2995243.0,123588.0,7103050.0,,2019,unique reports
390058,2018-07-01,2019-06-30,2020-11-12,2020-11-06,v2010,66.0,654278440.0,126652807.0,527625633.0,115360487.0,18227393.0,5038720.0,146500941.0,4422.0,1840.0,115.0,15321898.0,10062.0,361 ALEXANDER SPRING ROAD,CARLISLE,PA,17015,CUMBERLAND,CARLISLE REGIONAL MEDICAL CENTER,,0.146712,103012069.0,304810.0,91117912.0,-2561.0,-3590378.0,-755014.0,-2117.0,,-7544087.0,,25461584.0,7005880.0,,,,,-38089.0,27571.0,9541485.0,55115.0,11210892.0,,2019,unique reports
390061,2018-07-01,2019-02-28,2020-11-12,2020-11-06,v2010,142.0,519757056.0,258403495.0,261353561.0,74966917.0,6832195.0,3006308.0,307197808.0,1527.0,512.0,35.0,6413315.0,,250 COLLEGE AVENUE,LANCASTER,PA,17603,LANCASTER,LANCASTER REGIONAL MEDICAL CENTER,,0.207938,313571.0,2498801.0,9584016.0,-1822.0,-1997682.0,-19466.0,-9173.0,,-6876748.0,,12105559.0,7437165.0,,,,,-4615.0,27324.0,3898013.0,15032.0,7563753.0,,2019,unique reports
390062,2018-07-01,2019-06-30,2021-04-14,2021-03-31,v2010,45.0,89932984.0,39803483.0,50129501.0,40590902.0,3592776.0,238612.0,21028043.0,1598.0,425.0,,4022856.0,15260.0,105 NASON DRIVE,ROARING SPRING,PA,16673,BLAIR,NASON HOSPITAL,,0.363674,131893.0,229569.0,5859006.0,-64232.0,-1757200.0,,-89557.0,,-3590277.0,-818203.0,5943632.0,2639985.0,,,,,2771.0,80603.0,34751.0,,1038261.0,,2019,unique reports
390063,2018-07-01,2019-06-30,2020-12-23,2020-12-22,v2010,421.0,3089366329.0,454828178.0,2634538151.0,431485426.0,415307895.0,181932382.0,1150376207.0,20388.0,6301.0,531.0,85148444.0,161136.0,201 STATE STREET,ERIE,PA,16550,ERIE,UPMC HAMOT,,0.106076,30727591.0,14311.0,211381954.0,-169208.0,-26595974.0,1530884.0,-24959342.0,,-32044356.0,,96367147.0,11085699.0,,,,,-524649.0,244349.0,39940652.0,46912.0,20341287.0,-4258393.0,2019,unique reports
390065,2018-07-01,2019-06-30,2021-01-28,2021-01-27,v2010,76.0,575960001.0,229318836.0,346641165.0,190171557.0,24064055.0,9841809.0,107396347.0,4552.0,1889.0,171.0,17642023.0,,147 GETTYS,GETTYSBURG,PA,17325-0786,ADAMS,THE GETTYSBURG HOSPITAL,,0.256662,10581387.0,414853.0,49354147.0,-1370496.0,-32592799.0,,-10648443.0,,-22335886.0,,45043853.0,8515000.0,,,,,138.0,144456.0,2921701.0,,10309921.0,,2019,unique reports
390066,2018-07-01,2019-06-30,2020-12-18,2020-12-17,v2010,145.0,749967003.0,219175567.0,530791436.0,224157318.0,32540197.0,9062038.0,212932247.0,7751.0,2410.0,186.0,28396716.0,20683.0,THE GOOD SAMARITAN HOSPITAL,LEBANON,PA,17042,LEBANON,THE GOOD SAMARITAN HOSPITAL,,0.236638,30268751.0,3453458.0,64054002.0,-1771204.0,-58573516.0,-3925607.0,-5063037.0,,-48720310.0,,30308458.0,19851000.0,,,,,-15424.0,159616.0,1133845.0,,16724124.0,,2019,unique reports
390067,2018-07-01,2019-06-30,2020-12-15,2020-12-14,v2010,493.0,2519167399.0,1031145579.0,1488021820.0,883592762.0,312954681.0,108085904.0,856630963.0,35807.0,10140.0,1388.0,156545818.0,97964.0,409 S. 2ND STREET,HARRISBURG,PA,17101,DAUPHIN,PINNACLE HEALTH HOSPITALS,,0.27767,510280256.0,24950673.0,461639944.0,-796301.0,-27155726.0,-11583655.0,-1319095.0,,-89135818.0,,157429510.0,87748691.0,,,,,-156906.0,2146667.0,23534875.0,132704.0,44081887.0,,2019,unique reports
